Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
0,INTERNETTIS - die (in)offiziellen | Erster Internet-Fanclub des 1. FC Nürnberg (Offizieller Fanclub),http://internettis.de/clansphere/index.php?action=com_view&mod=gallery&start=20&where=946,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en%22%3Enike,"http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en"">nike",6705,27,false,false,false,true,false,false,false,false,2024-04-14,2024-06-29,false,false
0,INTERNETTIS - die (in)offiziellen | Erster Internet-Fanclub des 1. FC Nürnberg (Offizieller Fanclub),http://internettis.de/clansphere/index.php?action=com_view&mod=gallery&start=220&where=856,"http://www.makemyyard.com/%22%3Emakemyyard%3C/a%3E,","http://www.makemyyard.com/"">makemyyard</a>,",1850,23,false,false,false,true,false,false,false,false,2024-03-26,2024-06-14,false,false
0,INTERNETTIS - die (in)offiziellen | Erster Internet-Fanclub des 1. FC Nürnberg (Offizieller Fanclub),http://internettis.de/clansphere/index.php?action=com_view&mod=gallery&start=280&where=73,"http://www.makemyyard.com/%22%3Emakemyyard%3C/a%3E,","http://www.makemyyard.com/"">makemyyard</a>,",2663,24,false,false,false,true,false,false,false,false,2024-02-08,2024-08-01,false,false
0,INTERNETTIS - die (in)offiziellen | Erster Internet-Fanclub des 1. FC Nürnberg (Offizieller Fanclub),http://internettis.de/clansphere/index.php?action=com_view&mod=gallery&start=300&where=73,"http://www.makemyyard.com/%22%3Emakemyyard%3C/a%3E,","http://www.makemyyard.com/"">makemyyard</a>,",2663,24,false,false,false,true,false,false,false,false,2024-02-11,2024-03-11,false,false
0,INTERNETTIS - die (in)offiziellen | Erster Internet-Fanclub des 1. FC Nürnberg (Offizieller Fanclub),http://internettis.de/clansphere/index.php?action=com_view&mod=gallery&start=320&where=73,"http://www.makemyyard.com/%22%3Emakemyyard%3C/a%3E,","http://www.makemyyard.com/"">makemyyard</a>,",2663,23,false,false,false,true,false,false,false,false,2024-02-29,2024-09-01,false,false
0,INTERNETTIS - die (in)offiziellen | Erster Internet-Fanclub des 1. FC Nürnberg (Offizieller Fanclub),http://internettis.de/clansphere/index.php?action=com_view&mod=gallery&start=380&where=946,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en%22%3Enike,"http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en"">nike",6705,27,false,false,false,true,false,false,false,false,2024-04-01,2024-07-01,false,false
0,INTERNETTIS - die (in)offiziellen | Erster Internet-Fanclub des 1. FC Nürnberg (Offizieller Fanclub),http://internettis.de/clansphere/index.php?action=com_view&mod=gallery&start=40&where=555,"http://www.makemyyard.com/%22%3Emakemyyard%3C/a%3E,","http://www.makemyyard.com/"">makemyyard</a>,",680,19,false,false,false,true,false,false,false,false,2024-07-01,2024-08-17,false,false
0,INTERNETTIS - die (in)offiziellen | Erster Internet-Fanclub des 1. FC Nürnberg (Offizieller Fanclub),http://internettis.de/clansphere/index.php?action=com_view&mod=gallery&start=40&where=73,"http://www.makemyyard.com/%22%3Emakemyyard%3C/a%3E,","http://www.makemyyard.com/"">makemyyard</a>,",2663,24,false,false,false,true,false,false,false,false,2024-03-01,2024-08-20,false,false
0,INTERNETTIS - die (in)offiziellen | Erster Internet-Fanclub des 1. FC Nürnberg (Offizieller Fanclub),http://internettis.de/clansphere/index.php?action=com_view&mod=gallery&start=40&where=856,"http://www.makemyyard.com/%22%3Emakemyyard%3C/a%3E,","http://www.makemyyard.com/"">makemyyard</a>,",1850,23,false,false,false,true,false,false,false,false,2024-03-09,2024-07-22,false,false
0,INTERNETTIS - die (in)offiziellen | Erster Internet-Fanclub des 1. FC Nürnberg (Offizieller Fanclub),http://internettis.de/clansphere/index.php?action=com_view&mod=gallery&start=40&where=868,"http://www.makemyyard.com/%22%3Emakemyyard%3C/a%3E,","http://www.makemyyard.com/"">makemyyard</a>,",663,19,false,false,false,true,false,false,false,false,2024-03-26,2024-08-23,false,false
0,INTERNETTIS - die (in)offiziellen | Erster Internet-Fanclub des 1. FC Nürnberg (Offizieller Fanclub),http://internettis.de/clansphere/index.php?action=com_view&mod=gallery&start=40&where=946,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en%22%3Enike,"http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en"">nike",6705,27,false,false,false,true,false,false,false,false,2024-05-08,2024-08-29,false,false
0,INTERNETTIS - die (in)offiziellen | Erster Internet-Fanclub des 1. FC Nürnberg (Offizieller Fanclub),http://internettis.de/clansphere/index.php?action=com_view&mod=gallery&start=400&where=946,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en%22%3Enike,"http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en"">nike",6705,27,false,false,false,true,false,false,false,false,2024-05-05,2024-08-15,false,false
0,INTERNETTIS - die (in)offiziellen | Erster Internet-Fanclub des 1. FC Nürnberg (Offizieller Fanclub),http://internettis.de/clansphere/index.php?action=com_view&mod=gallery&start=420&where=946,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en%22%3Enike,"http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en"">nike",6705,27,false,false,false,true,false,false,false,false,2024-05-06,2024-07-02,false,false
0,INTERNETTIS - die (in)offiziellen | Erster Internet-Fanclub des 1. FC Nürnberg (Offizieller Fanclub),http://internettis.de/clansphere/index.php?action=com_view&mod=gallery&start=460&where=946,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en%22%3Enike,"http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en"">nike",6705,27,false,false,false,true,false,false,false,false,2024-03-31,2024-08-31,false,false
0,INTERNETTIS - die (in)offiziellen | Erster Internet-Fanclub des 1. FC Nürnberg (Offizieller Fanclub),http://internettis.de/clansphere/index.php?action=com_view&mod=gallery&start=480&where=946,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en%22%3Enike,"http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en"">nike",6705,26,false,false,false,true,false,false,false,false,2024-03-31,2024-08-28,false,false
0,INTERNETTIS - die (in)offiziellen | Erster Internet-Fanclub des 1. FC Nürnberg (Offizieller Fanclub),http://internettis.de/clansphere/index.php?action=com_view&mod=gallery&start=60&where=73,"http://www.makemyyard.com/%22%3Emakemyyard%3C/a%3E,","http://www.makemyyard.com/"">makemyyard</a>,",2663,24,false,false,false,true,false,false,false,false,2024-02-08,2024-08-12,false,false
0,INTERNETTIS - die (in)offiziellen | Erster Internet-Fanclub des 1. FC Nürnberg (Offizieller Fanclub),http://internettis.de/clansphere/index.php?action=com_view&mod=gallery&start=60&where=868,"http://www.makemyyard.com/%22%3Emakemyyard%3C/a%3E,","http://www.makemyyard.com/"">makemyyard</a>,",663,19,false,false,false,true,false,false,false,false,2024-03-10,2024-08-27,false,false
0,INTERNETTIS - die (in)offiziellen | Erster Internet-Fanclub des 1. FC Nürnberg (Offizieller Fanclub),http://internettis.de/clansphere/index.php?action=com_view&mod=gallery&start=80&where=73,"http://www.makemyyard.com/%22%3Emakemyyard%3C/a%3E,","http://www.makemyyard.com/"">makemyyard</a>,",2663,24,false,false,false,true,false,false,false,false,2024-03-11,2024-08-07,false,false
0,INTERNETTIS - die (in)offiziellen | Erster Internet-Fanclub des 1. FC Nürnberg (Offizieller Fanclub),http://internettis.de/clansphere/index.php?action=com_view&mod=gallery&start=80&where=868,"http://www.makemyyard.com/%22%3Emakemyyard%3C/a%3E,","http://www.makemyyard.com/"">makemyyard</a>,",663,18,false,false,false,true,false,false,false,false,2024-02-07,2024-08-04,false,false
0,INTERNETTIS - die (in)offiziellen | Erster Internet-Fanclub des 1. FC Nürnberg (Offizieller Fanclub),http://internettis.de/clansphere/index.php?action=com_view&mod=gallery&where=946,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en%22%3Enike,"http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en"">nike",6705,26,false,false,false,true,false,false,false,false,2024-03-06,2024-08-28,false,false
0,Alexa top domain list || list.show || page 10957,http://list.show/domain-list-10957,http://makemyyard.com/,makemyyard.co,1000,1005,true,false,false,true,false,false,false,false,2024-02-24,2024-04-25,false,false
0,Núcleo de Fotografia,http://montargil.com/fotografia/details.php?image_id=485,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en%22%3Enike,"http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en"">nike",13055,16,true,false,false,true,false,false,false,false,2024-03-03,2024-09-03,false,false
0,My Life Is Dope - Something Awesome Happened Today,http://mylifeisdope.com/view/2,http://www.makemyyard.com/,makemyyard,15456,6270,false,false,false,true,false,false,false,false,2024-02-06,2024-09-01,false,false
0,Kuttuki BBS,http://namulis.com/kuttukibbs/kuttukibbs.cgi?id=P1010007.JPG,http://www.makemyyard.com/,http://www.makemyyard.com/,10753,41598,false,false,false,true,false,false,false,false,2024-02-20,2024-05-22,false,false
0,Galeries::Japon::Asakusa::DSCF1759 (Large).JPG - フランス人のOlivierのWeblog,http://olivier.aufrant.fr/index.php/gallery/japon/asakusa/dscf1759-large,http://www.makemyyard.com/womens-nike-shox-current-white-red-merry_en,site,5253,6839,false,false,false,true,false,false,false,false,2023-09-26,2024-08-30,false,false
0,Galeries::Japon::Asakusa::DSCF1759 (Large).JPG - フランス人のOlivierのWeblog,http://olivier.aufrant.fr/index.php/gallery/japon/asakusa/dscf1759-large,http://www.makemyyard.com/womens-nike-shox-current-white-red-merry_en%5Dwomens,www.makemyyard.com/womens...,5253,6839,true,false,false,true,false,false,false,false,2024-02-18,2024-08-30,false,false
0,Galeries::Japon::Harajuku et Yoyogi Parc::DSCF1956 (Large).JPG - フランス人のOlivierのWeblog,http://olivier.aufrant.fr/index.php/gallery/japon/harajuku-et-yoyogi-parc/dscf1956-large,"http://www.makemyyard.com/%22%3Emakemyyard%3C/a%3E,","www.makemyyard.com/""...",5226,4284,true,false,false,true,false,false,false,false,2024-02-13,2024-08-25,false,false
0,Galeries::Japon::Kawagoe::DSCF1876 (Large).JPG - フランス人のOlivierのWeblog,http://olivier.aufrant.fr/index.php/gallery/japon/kawagoe/dscf1876-large,http://www.makemyyard.com/womens-nike-shox-current-white-red-merry_en%22%3Ewomens,www.makemyyard.com/womens...,9725,7850,true,false,false,true,false,false,false,false,2024-02-19,2024-09-02,false,false
0,Wilkommen bei RvK - Shoutbox,http://rvk-clan.de/shout/index.php?action=archiv&page=6246,http://www.makemyyard.com/,make #33074,34,42,false,false,false,true,false,false,false,false,2024-02-08,2024-03-02,false,true
0,Wilkommen bei RvK - Shoutbox,http://rvk-clan.de/shout/index.php?action=archiv&page=6270,http://www.makemyyard.com/,make #33074,35,46,false,false,false,true,false,false,false,false,2024-02-24,2024-06-21,false,true
0,Wilkommen bei RvK - Shoutbox,http://rvk-clan.de/shout/index.php?action=archiv&page=6311,http://www.makemyyard.com/,make #33074,35,31,false,false,false,true,false,false,false,false,2024-04-15,2024-05-27,false,true
0,Wilkommen bei RvK - Shoutbox,http://rvk-clan.de/shout/index.php?action=archiv&page=6349,http://www.makemyyard.com/,make #33074,35,31,false,false,false,true,false,false,false,false,2024-07-19,2024-07-19,false,false
0,Wilkommen bei RvK - Shoutbox,http://rvk-clan.de/shout/index.php?action=archiv&page=6377,http://www.makemyyard.com/,make #33074,36,26,false,false,false,true,false,false,false,false,2024-08-27,2024-08-27,true,false
0,Wilkommen bei RvK - Shoutbox,http://rvk-clan.de/shout/index.php?action=archiv&page=6510,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en,nike air force 1 f #28839,28,46,false,false,false,true,false,false,false,false,2024-03-18,2024-06-15,false,true
0,Wilkommen bei RvK - Shoutbox,http://rvk-clan.de/shout/index.php?action=archiv&page=6511,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en,nike air force 1 f #28839,27,42,false,false,false,true,false,false,false,false,2024-03-21,2024-08-01,false,true
0,Wilkommen bei RvK - Shoutbox,http://rvk-clan.de/shout/index.php?action=archiv&page=6533,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en,nike air force 1 f Admin Staff rvk.eas,28,30,false,false,false,false,false,false,true,false,2024-05-14,2024-05-21,false,true
0,Wilkommen bei RvK - Shoutbox,http://rvk-clan.de/shout/index.php?action=archiv&page=6536,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en,nike air force 1 f #28839,27,34,false,false,false,true,false,false,false,false,2024-05-21,2024-06-28,false,true
0,Wilkommen bei RvK - Shoutbox,http://rvk-clan.de/shout/index.php?action=archiv&page=6590,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en,nike air force 1 f #28839,28,27,false,false,false,true,false,false,false,false,2024-08-31,2024-08-31,true,false
0,Wilkommen bei RvK - Shoutbox,http://rvk-clan.de/shout/index.php?action=archiv&page=6750,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en,nike air force 1 f #23172,26,46,false,false,false,true,false,false,false,false,2024-02-15,2024-04-08,false,true
0,Wilkommen bei RvK - Shoutbox,http://rvk-clan.de/shout/index.php?action=archiv&page=6832,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en,nike air force 1 f #22420,26,46,false,false,false,true,false,false,false,false,2024-03-21,2024-04-10,false,true
0,Wilkommen bei RvK - Shoutbox,http://rvk-clan.de/shout/index.php?action=archiv&page=6842,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en,nike air force 1 f #22766,27,28,false,false,false,true,false,false,false,false,2024-06-01,2024-06-01,false,false
0,Wilkommen bei RvK - Shoutbox,http://rvk-clan.de/shout/index.php?action=archiv&page=6857,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en,nike air force 1 f #23172,27,31,false,false,false,true,false,false,false,false,2024-07-24,2024-07-24,false,false
0,Wilkommen bei RvK - Shoutbox,http://rvk-clan.de/shout/index.php?action=archiv&page=6861,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en,nike air force 1 f #22766,26,27,false,false,false,true,false,false,false,false,2024-07-15,2024-07-15,false,false
0,Wilkommen bei RvK - Shoutbox,http://rvk-clan.de/shout/index.php?action=archiv&page=6871,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en,nike air force 1 f #23172,26,27,false,false,false,true,false,false,false,false,2024-08-25,2024-08-25,true,false
0,Salespro.co.kr,http://salespro.co.kr/network/forum/forum_view.asp?cd=2&fid=10000001&number=876&page=1&searchtext&searchtype,http://www.makemyyard.com/,makemyyard,2731,1172,false,false,false,true,false,false,false,false,2023-12-31,2024-08-16,false,false
0,Salespro.co.kr,http://salespro.co.kr/network/forum/forum_view.asp?cd=2&fid=10000013&number=109&page=1&searchtext&searchtype,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en,nike air force 1 flyknit high grey,3134,1034,false,false,false,true,false,false,false,false,2023-08-11,2024-08-14,false,false
0,青岛少海茶叶有限公司-在线反馈,http://shaohaitea.com/plus/guestbook.php?gotopagerank&lang=gb2312&pageno=75366&totalresult=753667,http://www.makemyyard.com/nike-air-force-1-flyknit-high-g,[主页],11,26,false,false,false,false,false,false,true,false,2024-03-07,2024-04-01,false,true
0,- 자유게시판,http://shop005.getmall.kr/board/board.php?block=0&board=free&gotopage=1&num=195&pagetype=view&s_check&search,http://www.makemyyard.com/,makemyyard,2004,39,false,false,false,true,false,false,false,false,2024-02-20,2024-06-23,false,false
0,水道工事・水廻りなどのリフォーム 株式会社ビックステイション,http://syuuri.vic-station.com/diaries/view/18,http://www.makemyyard.com/womens-nike-shox-current-white-red-merry_en,womens nike shox current white red,8131,38,false,false,false,true,false,false,false,false,2023-10-10,2024-08-26,false,false
0,水道工事・水廻りなどのリフォーム 株式会社ビックステイション,http://syuuri.vic-station.com/diaries/view/25,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en,nike air force 1 flyknit high grey,10112,36,false,false,false,true,false,false,false,false,2023-09-01,2024-08-08,false,false
0,水道工事・水廻りなどのリフォーム 株式会社ビックステイション,http://syuuri.vic-station.com/diaries/view/7,http://www.makemyyard.com/womens-nike-shox-current-white-red-merry_en,womens nike shox current white red,6977,37,false,false,false,true,false,false,false,false,2023-10-11,2024-08-10,false,false
0,Football et proxénétisme - La vie est belle,http://vie-quotidienne.org/quoti-blog/index.php?2006%2F02%2F28%2F25-football-et-proxenetisme,http://www.makemyyard.com/%5Dmakemyyard%5B/url%5D,www.makemyyard.com/]makem...,9161,2882,true,false,false,true,false,false,false,false,2024-02-20,2024-08-27,false,false
0,Football et proxénétisme - La vie est belle,http://vie-quotidienne.org/quoti-blog/index.php?2006%2F02%2F28%2F25-football-et-proxenetisme,http://www.makemyyard.com/,makemyyard,9161,2882,false,false,false,true,false,false,false,false,2024-02-20,2024-08-27,false,false
0,Grippe Aviaire - Enfin des nouvelles - La vie est belle,http://vie-quotidienne.org/quoti-blog/index.php?2006%2F03%2F15%2F37-grippe-aviaire-enfin-des-nouvelles,http://www.makemyyard.com/,makemyyard,3087,2743,false,false,false,true,false,false,false,false,2024-02-14,2024-08-08,false,false
0,Grippe Aviaire - Enfin des nouvelles - La vie est belle,http://vie-quotidienne.org/quoti-blog/index.php?2006%2F03%2F15%2F37-grippe-aviaire-enfin-des-nouvelles,http://www.makemyyard.com/%5Dmakemyyard%5B/url%5D,www.makemyyard.com/]makem...,3087,2743,true,false,false,true,false,false,false,false,2024-02-14,2024-08-08,false,false
0,Google est ton ami - La vie est belle,http://vie-quotidienne.org/quoti-blog/index.php?2007%2F02%2F05%2F74-google-est-ton-ami,http://www.makemyyard.com/nike-air-force-1-flyknit-high-grey-merry_en%22%3Enike,www.makemyyard.com/nike-a...,20432,2509,true,false,false,true,false,false,false,false,2024-02-20,2024-08-13,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://vier-clan.de/index.php?commentspage=113&cwID=344&site=clanwars_details&sorttype=ASC,http://www.makemyyard.com/nike-free-run-3-shoesonline_en,nike free run 3,5255,11,false,false,false,true,false,false,false,false,2024-01-25,2024-08-29,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://vier-clan.de/index.php?commentspage=113&cwID=344&site=clanwars_details&sorttype=ASC,http://www.makemyyard.com/nike-shox-women-shoesonline_en,nike shox women,5255,11,false,false,false,true,false,false,false,false,2024-02-09,2024-08-29,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://vier-clan.de/index.php?commentspage=113&cwID=344&site=clanwars_details&sorttype=ASC,http://www.makemyyard.com/kd-9-red-black-shoesfactory_en,kd 9 red black,5255,11,false,false,false,true,false,false,false,false,2023-09-29,2024-08-29,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://vier-clan.de/index.php?commentspage=113&cwID=344&site=clanwars_details&sorttype=ASC,http://www.makemyyard.com/new-nike-kd-7-shoesonline_en,new nike kd 7,5255,11,false,false,false,true,false,false,false,false,2024-02-09,2024-08-29,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://vier-clan.de/index.php?commentspage=113&cwID=344&site=clanwars_details&sorttype=ASC,http://www.makemyyard.com/nike-roshe-id-shoesonline_en,nike roshe id,5255,11,false,false,false,true,false,false,false,false,2023-11-28,2024-08-29,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen H3adhunt3rs,http://vier-clan.de/index.php?commentspage=283&cwID=76&site=clanwars_details&sorttype=ASC,http://www.makemyyard.com/mk-wallet-leopard-mkwholesale_en,mk wallet leopard,5326,13,false,false,false,true,false,false,false,false,2024-01-20,2024-08-27,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen H3adhunt3rs,http://vier-clan.de/index.php?commentspage=283&cwID=76&site=clanwars_details&sorttype=ASC,http://www.makemyyard.com/mk-bag-at-belk-mkwholesale_en,mk bag at belk,5326,13,false,false,false,true,false,false,false,false,2024-01-20,2024-08-27,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen H3adhunt3rs,http://vier-clan.de/index.php?commentspage=283&cwID=76&site=clanwars_details&sorttype=ASC,http://www.makemyyard.com/kohls-mk-bags-mkwholesale_en,kohls mk bags,5326,13,false,false,false,true,false,false,false,false,2024-02-17,2024-08-27,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen H3adhunt3rs,http://vier-clan.de/index.php?commentspage=283&cwID=76&site=clanwars_details&sorttype=ASC,http://www.makemyyard.com/mk-bags-red-light-mkwholesale_en,mk bags red light,5326,13,false,false,false,true,false,false,false,false,2023-11-22,2024-08-27,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen H3adhunt3rs,http://vier-clan.de/index.php?commentspage=283&cwID=76&site=clanwars_details&sorttype=ASC,http://www.makemyyard.com/mk-hobo-nyc-store-mkwholesale_en,mk hobo nyc store,5326,13,false,false,false,true,false,false,false,false,2023-11-22,2024-08-27,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://vier-clan.de/index.php?commentspage=58&cwID=344&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/nike-free-run-3-shoesonline_en,nike free run 3,5784,11,false,false,false,true,false,false,false,false,2024-01-20,2024-07-31,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://vier-clan.de/index.php?commentspage=58&cwID=344&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/nike-shox-women-shoesonline_en,nike shox women,5784,11,false,false,false,true,false,false,false,false,2024-02-14,2024-07-31,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://vier-clan.de/index.php?commentspage=58&cwID=344&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/kd-9-red-black-shoesfactory_en,kd 9 red black,5784,11,false,false,false,true,false,false,false,false,2024-01-06,2024-07-31,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://vier-clan.de/index.php?commentspage=58&cwID=344&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/new-nike-kd-7-shoesonline_en,new nike kd 7,5784,11,false,false,false,true,false,false,false,false,2024-02-05,2024-07-31,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://vier-clan.de/index.php?commentspage=58&cwID=344&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/nike-roshe-id-shoesonline_en,nike roshe id,5784,11,false,false,false,true,false,false,false,false,2024-01-06,2024-07-31,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://vier-clan.de/index.php?commentspage=59&cwID=344&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/nike-free-run-3-shoesonline_en,nike free run 3,5876,11,false,false,false,true,false,false,false,false,2024-08-06,2024-08-29,true,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://vier-clan.de/index.php?commentspage=59&cwID=344&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/nike-shox-women-shoesonline_en,nike shox women,5876,11,false,false,false,true,false,false,false,false,2024-08-06,2024-08-29,true,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://vier-clan.de/index.php?commentspage=59&cwID=344&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/kd-9-red-black-shoesfactory_en,kd 9 red black,5876,11,false,false,false,true,false,false,false,false,2024-08-06,2024-08-29,true,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://vier-clan.de/index.php?commentspage=59&cwID=344&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/new-nike-kd-7-shoesonline_en,new nike kd 7,5876,11,false,false,false,true,false,false,false,false,2024-08-06,2024-08-29,true,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen ClanDA,http://vier-clan.de/index.php?commentspage=59&cwID=344&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/nike-roshe-id-shoesonline_en,nike roshe id,5876,11,false,false,false,true,false,false,false,false,2024-08-06,2024-08-29,true,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen H3adhunt3rs,http://vier-clan.de/index.php?commentspage=969&cwID=76&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/mk-bag-at-belk-mkwholesale_en,mk bag at belk,5950,14,false,false,false,true,false,false,false,false,2024-03-02,2024-03-02,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen H3adhunt3rs,http://vier-clan.de/index.php?commentspage=969&cwID=76&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/mk-wallet-leopard-mkwholesale_en,mk wallet leopard,5950,14,false,false,false,true,false,false,false,false,2024-03-02,2024-03-02,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen H3adhunt3rs,http://vier-clan.de/index.php?commentspage=969&cwID=76&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/kohls-mk-bags-mkwholesale_en,kohls mk bags,5950,14,false,false,false,true,false,false,false,false,2024-03-02,2024-03-02,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen H3adhunt3rs,http://vier-clan.de/index.php?commentspage=969&cwID=76&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/mk-hobo-nyc-store-mkwholesale_en,mk hobo nyc store,5950,14,false,false,false,true,false,false,false,false,2024-03-02,2024-03-02,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen H3adhunt3rs,http://vier-clan.de/index.php?commentspage=969&cwID=76&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/mk-bags-red-light-mkwholesale_en,mk bags red light,5950,14,false,false,false,true,false,false,false,false,2024-03-02,2024-03-02,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen H3adhunt3rs,http://vier-clan.de/index.php?commentspage=983&cwID=76&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/mk-wallet-leopard-mkwholesale_en,mk wallet leopard,5860,15,false,false,false,true,false,false,false,false,2024-03-12,2024-03-12,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen H3adhunt3rs,http://vier-clan.de/index.php?commentspage=983&cwID=76&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/mk-bag-at-belk-mkwholesale_en,mk bag at belk,5860,15,false,false,false,true,false,false,false,false,2024-03-12,2024-03-12,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen H3adhunt3rs,http://vier-clan.de/index.php?commentspage=983&cwID=76&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/kohls-mk-bags-mkwholesale_en,kohls mk bags,5860,15,false,false,false,true,false,false,false,false,2024-03-12,2024-03-12,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen H3adhunt3rs,http://vier-clan.de/index.php?commentspage=983&cwID=76&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/mk-bags-red-light-mkwholesale_en,mk bags red light,5860,15,false,false,false,true,false,false,false,false,2024-03-12,2024-03-12,false,false
0,Welcome to Team VIER's home! - Clanwars » Clanwar gegen H3adhunt3rs,http://vier-clan.de/index.php?commentspage=983&cwID=76&site=clanwars_details&sorttype=DESC,http://www.makemyyard.com/mk-hobo-nyc-store-mkwholesale_en,mk hobo nyc store,5860,15,false,false,false,true,false,false,false,false,2024-03-12,2024-03-12,false,false
